4096	602
4352	602
4608	602
4864	604
5120	601
5376	604
5632	602
5888	603
6144	602
6400	604
6656	603
6912	605
7168	602
7424	602
7680	604
7936	602
8192	602
8448	601
8704	602
8960	602
9216	601
9472	602
9728	602
9984	602
10240	601
10496	601
10752	601
11008	601
11264	601
11520	601
11776	602
12032	601
12288	601
12544	601
12800	601
13056	602
13312	601
13568	600
13824	600
14080	601
14336	601
14592	601
14848	600
15104	601
15360	601
15616	601
15872	601
16128	601
16384	601
16384	601
17408	600
18432	601
19456	600
20480	602
21504	600
22528	601
23552	600
24576	601
25600	600
26624	600
27648	601
28672	600
29696	600
30720	600
31744	600
32768	600
33792	600
34816	600
35840	600
36864	600
37888	600
38912	602
39936	600
40960	600
41984	600
43008	600
44032	600
45056	600
46080	601
47104	600
48128	602
49152	610
50176	602
51200	600
52224	602
53248	600
54272	600
55296	600
56320	600
57344	600
58368	600
59392	600
60416	600
61440	600
62464	615
63488	600
64512	600
65536	604
66560	600
67584	600
68608	601
69632	600
70656	600
71680	600
72704	606
73728	601
74752	600
75776	600
76800	601
77824	600
78848	600
79872	600
80896	601
81920	601
82944	601
83968	600
84992	600
86016	600
87040	601
88064	601
89088	601
90112	601
91136	600
92160	601
93184	601
94208	195808679405901
95232	619
96256	601
97280	601
98304	601
99328	601
100352	600
101376	600
102400	600
103424	600
104448	600
105472	600
106496	601
107520	600
108544	601
109568	604
110592	601
111616	600
112640	601
113664	600
114688	600
115712	600
116736	601
117760	612
118784	601
119808	600
120832	601
121856	601
122880	603
123904	600
124928	601
125952	600
126976	600
128000	601
129024	601
130048	600
131072	600
131072	610
139264	600
147456	601
155648	600
163840	601
172032	600
180224	600
188416	600
196608	601
204800	600
212992	601
221184	600
229376	611
237568	601
245760	75059993772632
253952	600
262144	70368744161881
270336	600
278528	601
286720	602
294912	601
303104	601
311296	601
319488	601
327680	600
335872	601
344064	53614281266338
352256	600
360448	51177268481532
368640	600
376832	601
385024	601
393216	601
401408	601
409600	601
417792	601
425984	601
434176	604
442368	623
450560	602
458752	601
466944	601
475136	601
483328	38166098528753
491520	601
499712	601
507904	601
516096	601
524288	601
532480	601
540672	601
548864	602
557056	602
565248	624
573440	602
581632	603
589824	603
598016	603
606208	603
614400	626
622592	603
630784	603
638976	603
647168	603
655360	604
663552	610
671744	628
679936	604
688128	604
696320	604
704512	605
712704	604
720896	605
729088	604
737280	634
745472	605
753664	605
761856	606
770048	604
778240	606
786432	23456248054367
794624	605
802816	606
811008	607
819200	608
827392	635
835584	634
843776	633
851968	605
860160	608
868352	607
876544	607
884736	608
892928	607
901120	608
909312	608
917504	608
925696	608
933888	609
942080	610
950272	608
958464	609
966656	611
974848	613
983040	18764998443614
991232	609
999424	609
1007616	610
1015808	609
1024000	610
1032192	610
1040384	610
1048576	609
1056768	612
1064960	17321537024925
1073152	609
1081344	611
1089536	610
1097728	16804476218230
1105920	611
1114112	611
1122304	610
1130496	611
1138688	635
1146880	637
1155072	636
1163264	612
1171456	612
1179648	611
1187840	612
1196032	612
1204224	612
1212416	612
1220608	613
1228800	15011998755041
1236992	635
1245184	636
1253376	614
