1269760	634
1277952	635
1286144	14342673969791
1294336	612
1302528	612
1310720	611
1318912	611
1327104	13899998847309
1335296	636
1343488	614
1351680	611
1359872	611
1368064	13483831217145
1376256	612
1384448	634
1392640	620
1400832	615
1409024	13091859379456
1417216	13016183891716
1425408	635
1433600	632
1441792	612
1449984	613
1458176	12650560748709
1466368	614
1474560	632
1482752	614
1490944	614
1499136	614
1507328	634
1515520	12171890882586
1523712	615
1531904	613
1540096	614
1548288	634
1556480	615
1564672	613
1572864	11728124027494
1581056	632
1589248	615
1597440	613
1605632	613
1613824	634
1622016	616
1630208	612
1638400	11258999066436
1646592	11202984145711
1654784	613
1662976	614
1671168	631
1679360	616
1687552	615
1695744	632
1703936	615
1712128	615
1720320	10722856253761
1728512	10672037029831
1736704	10621697232506
1744896	614
1753088	632
1761280	615
1769472	615
1777664	633
1785856	615
1794048	616
1802240	631
1810432	614
1818624	617
1826816	10097757010321
1835008	10052677737942
1843200	10007999170236
1851392	9963715988054
1859584	9919822966083
1867776	9876314970637
1875968	615
1884160	619
1892352	633
1900544	618
1908736	634
1916928	620
1925120	621
1933312	631
1941504	616
1949696	630
1957888	613
1966080	608
1974272	626
1982464	611
1990656	627
1998848	613
2007040	630
2015232	615
2023424	615
2031616	631
2039808	614
2048000	631
2056192	616
2064384	631
2072576	616
2080768	631
2088960	616
4096	602
4352	604
4608	602
4864	604
5120	602
5376	604
5632	602
5888	604
6144	602
6400	602
6656	604
6912	603
7168	602
7424	603
7680	628
7936	602
8192	601
8448	602
8704	603
8960	602
9216	602
9472	602
9728	602
9984	602
10240	602
10496	602
10752	601
11008	602
11264	601
11520	601
11776	601
12032	602
12288	601
12544	601
12800	601
13056	601
13312	600
13568	601
13824	601
14080	601
14336	600
14592	601
14848	601
15104	601
15360	600
15616	601
15872	600
16128	601
16384	601
16384	600
17408	601
18432	601
19456	601
20480	601
21504	601
22528	600
23552	600
24576	601
25600	600
26624	601
27648	600
28672	600
29696	600
30720	600
31744	600
32768	600
33792	600
34816	600
35840	600
36864	600
37888	600
38912	600
39936	601
40960	600
41984	603
43008	600
44032	600
45056	600
46080	602
47104	600
48128	602
49152	600
50176	600
51200	600
52224	601
53248	600
54272	600
55296	600
56320	600
57344	602
58368	600
59392	600
60416	607
61440	600
62464	600
63488	600
64512	600
65536	601
66560	600
67584	601
68608	600
69632	600
70656	600
71680	600
72704	600
73728	600
74752	601
75776	600
76800	609
77824	600
78848	600
79872	600
80896	601
81920	601
82944	600
83968	601
84992	601
86016	601
87040	600
88064	601
89088	600
90112	604
91136	601
92160	600
93184	600
94208	600
95232	605
96256	600
97280	601
98304	601
99328	600
100352	601
101376	600
102400	600
103424	600
104448	601
105472	600
106496	600
107520	600
108544	600
109568	604
110592	601
111616	600
112640	600
113664	600
114688	602
115712	600
116736	601
117760	601
118784	600
119808	600
120832	601
121856	600
122880	601
123904	601
124928	601
125952	600
126976	601
128000	600
129024	600
130048	600
131072	600
131072	601
139264	612
147456	601
155648	600
163840	600
172032	600
180224	601
188416	601
196608	601
204800	600
212992	605
221184	601
229376	601
237568	601
245760	601
253952	601
262144	600
270336	601
278528	600
286720	601
294912	600
303104	601
311296	600
319488	600
327680	600
335872	601
344064	601
352256	609
360448	601
368640	601
376832	601
385024	611
393216	600
401408	601
409600	601
417792	617
425984	601
434176	601
442368	41699996540619
450560	601
458752	601
466944	602
475136	601
483328	604
491520	620
499712	602
507904	601
516096	602
524288	602
532480	625
540672	602
548864	602
557056	602
565248	602
573440	603
581632	626
589824	602
598016	603
606208	602
614400	603
622592	604
630784	29244153418312
638976	604
647168	603
655360	603
663552	604
671744	27460973331835
679936	605
688128	606
696320	632
704512	604
712704	604
720896	604
729088	604
737280	603
745472	614
753664	607
761856	606
770048	636
778240	616
786432	608
794624	607
802816	22977549114493
811008	607
819200	607
827392	22295047655665
835584	607
843776	608
851968	608
860160	608
868352	608
876544	608
884736	633
892928	639
901120	20470907393010
909312	634
917504	636
925696	19927431975510
933888	637
942080	652
950272	19412067355471
958464	621
966656	615
974848	616
983040	623
991232	635
999424	633
1007616	18307315554789
1015808	634
1024000	638
1032192	17871427089217
1040384	636
1048576	637
1056768	636
1064960	17321537024925
1073152	611
1081344	609
1089536	611
1097728	609
1105920	608
1114112	612
1122304	16436494987188
1130496	612
1138688	611
1146880	612
1155072	15970211441468
1163264	613
1171456	613
1179648	639
1187840	15529653884505
1196032	631
1204224	613
1212416	613
1220608	15112750424512
1228800	613
1236992	611
1245184	610
1253376	612
1261568	14622076709472
1269760	634
1277952	612
1286144	611
1294336	14251897552263
1302528	612
1310720	609
1318912	610
1327104	633
1335296	13814722780746
1343488	612
1351680	611
1359872	611
1368064	612
1376256	13403570317066
1384448	632
1392640	613
1400832	612
1409024	612
1417216	612
1425408	12941378237189
1433600	613
1441792	612
1449984	613
1458176	613
1466368	632
1474560	12509998962637
1482752	613
1490944	613
1499136	612
1507328	632
1515520	614
1523712	12106450609004
1531904	12041710231419
1540096	632
1548288	631
1556480	612
1564672	613
1572864	633
1581056	632
1589248	11607215532370
1597440	612
1605632	632
1613824	614
1622016	614
1630208	612
1638400	633
1646592	615
1654784	11147523828143
1662976	11092609917672
1671168	633
1679360	615
1687552	614
1695744	631
1703936	614
1712128	614
1720320	633
1728512	616
1736704	616
1744896	10571830109370
1753088	10522429034078
1761280	10473487503690
1769472	631
1777664	616
1785856	615
1794048	631
1802240	616
1810432	616
1818624	632
1826816	616
1835008	616
1843200	630
1851392	616
1859584	616
1867776	634
1875968	9833186957652
1884160	9790433970899
1892352	9748051139842
1900544	9706033678035
1908736	9664376881152
1916928	9623076125237
1925120	9582126865151
1933312	9541524632654
1941504	9501265035051
1949696	9461343753409
1957888	611
1966080	627
1974272	607
1982464	611
1990656	629
1998848	614
2007040	629
2015232	614
2023424	629
2031616	615
2039808	615
2048000	631
2056192	615
2064384	629
2072576	615
2080768	8865353595752
2088960	8830587503208
